ID,Y,X
762063,19.44427639,-99.19394784
6256971,19.42216407,-99.16283117
6258053,19.43058909,-99.17706058
1021726,19.42983388,-99.16931322
956291,19.3967863,-99.1681949
1028483,19.42349023,-99.17028536
6807832,19.38522435,-99.18571864
6737636,19.29793168,-99.02532789
642501,19.49929061,-99.19512217
6304556,19.42637547,-99.16670057
1026731,19.42846472,-99.16837059
6325736,19.45890976,-99.21056476
1046354,19.46416152,-99.14115672
6307542,19.35052923,-99.08067307
6307540,19.50178198,-99.19761547
6502331,19.41621156,-99.1799621
1059942,19.40457666,-99.1389552
898948,19.37585892,-99.17413973
6313861,19.36838545,-99.17628077
6727302,19.4551142,-99.15507996
739042,19.45950844,-99.1710696
6702470,19.37668776,-99.09049455
6719806,19.37650022,-99.0946772
6712902,19.37542796,-99.09470318
6470790,19.43271679,-99.1656584
783246,19.37680442,-99.07258351
689407,19.4357713,-99.21216909
1012440,19.4406314,-99.1618493
1058125,19.44182131,-99.12750571
811120,19.35376465,-99.0814309
6800383,19.42557776,-99.1343972
704884,19.37946118,-99.12277716
718135,19.367742,-99.09491698
719733,19.36707372,-99.08815892
6307809,19.44530947,-99.17890673
6257267,19.44128014,-99.12755269
719554,19.36833694,-99.08725326
719552,19.36840734,-99.08724354
719553,19.36832392,-99.08725544
6315085,19.44101648,-99.19958748
769566,19.41842662,-99.21406087
6305278,19.40345063,-99.11173549
869981,19.39486196,-99.17422761
894750,19.42422469,-99.15982968
750706,19.4591836,-99.20693788
871192,19.39525016,-99.188031
6312123,19.37904624,-99.09245701
6312124,19.37899893,-99.09201204
6312125,19.37899576,-99.0919743
6312127,19.37432075,-99.08438229
1012452,19.43933717,-99.16219818
6766410,19.44220841,-99.1649463
740156,19.47098182,-99.16672746
6317846,19.39690755,-99.1698064
6853672,19.49517355,-99.16686636
900993,19.40579241,-99.13978757
954820,19.40479445,-99.13887334
945596,19.2868686,-99.04243256
1045907,19.46158534,-99.14768721
876343,19.38033349,-99.18379654
6324718,19.37617599,-99.09468677
934025,19.36481935,-99.17972765
743670,19.4790836,-99.15117779
664411,19.49082487,-99.16838902
896044,19.42072062,-99.16846675
924619,19.37703342,-99.1938049
658853,19.50161257,-99.16651058
6318541,19.36517085,-99.19770593
972693,19.27249146,-99.1286894
6869581,19.46270992,-99.15231967
6736392,19.39860561,-99.17072634
6800856,19.38835039,-99.17434348
6307203,19.49211324,-99.16802776
6741767,19.28224328,-99.12375855
6773820,19.42971679,-99.1309501
687229,19.43806138,-99.19205775
911244,19.31363148,-99.15780801
653039,19.35916354,-99.13693726
6315571,19.33918059,-99.19034669
6318130,19.35050557,-99.18905306
6800757,19.34837201,-99.18926794
746748,19.42786338,-99.10660542
6309762,19.42905539,-99.16218051
721188,19.36350635,-99.06704768
666670,19.4761495,-99.17509451
6317072,19.41606175,-99.17826193
6316248,19.38034465,-99.15789418
961534,19.37999677,-99.15175637
6786928,19.38767737,-99.25344335
6803921,19.3716734,-99.14783874
6805484,19.37790871,-99.15216357
713881,19.35332492,-99.11542646
1041544,19.33666421,-99.23016333
6305150,19.43328584,-99.13554959
6304617,19.43331298,-99.13573495
872998,19.39376046,-99.17204621
6305185,19.42813296,-99.13143593
639880,19.49413351,-99.20932573
738092,19.4152142,-99.08541028
873897,19.30173394,-99.16908414
675523,19.4614652,-99.12431654
6869694,19.3616917,-99.17399564
6318029,19.4763379,-99.13643281
6258741,19.33744249,-99.20553977
926334,19.35675417,-99.1973417
6862672,19.43225989,-99.15851839
704589,19.39324618,-99.13121111
6315845,19.36365663,-99.18237363
960312,19.38639652,-99.15552691
664889,19.34117967,-99.11153117
890758,19.43115742,-99.14313558
6323820,19.43077313,-99.20148236
873701,19.38286071,-99.18602836
779739,19.46844093,-99.14272985
6699254,19.38782773,-99.17451385
706313,19.40556669,-99.12249932
6314832,19.43143757,-99.18605409
763949,19.43142588,-99.18553038
6751292,19.37462147,-99.15166209
6862176,19.43522687,-99.18439219
6306965,19.49314815,-99.15445619
711870,19.35705621,-99.13577177
6885767,19.38202079,-99.16362285
6879617,19.28669917,-99.16963358
912932,19.30338314,-99.22337843
1017341,19.4297185,-99.13986357
673722,19.49222934,-99.1319969
1029290,19.41775618,-99.16598052
6375846,19.35723464,-99.19726998
884963,19.46215669,-99.13038421
902470,19.3913952,-99.16523903
1025972,19.42953235,-99.12928389
6738953,19.43033353,-99.15791689
683019,19.47947465,-99.195906
6801276,19.38113583,-99.17635974
6317270,19.33983216,-99.19284436
6797699,19.30231947,-99.16785004
737548,19.43621665,-99.19223192
6770675,19.37904605,-99.15009782
901060,19.40489646,-99.13841263
869175,19.3936504,-99.17984595
789175,19.47848585,-99.11679448
924077,19.37170525,-99.20388668
6758710,19.40519132,-99.14256002
690839,19.42583988,-99.19162852
6323825,19.43310376,-99.18171923
660085,19.38422085,-99.26633815
897004,19.42290969,-99.12920408
998483,19.35827177,-99.1897364
6723801,19.29967381,-99.11013537
6258106,19.42547151,-99.15171946
6257451,19.45999323,-99.11326078
6304939,19.4302756,-99.12933135
6308086,19.42538412,-99.17856718
6308291,19.36880297,-99.06927447
791519,19.46461011,-99.10886761
719471,19.37905796,-99.08382253
759776,19.49768218,-99.09677888
6257343,19.46668576,-99.14914623
6201517,19.36485884,-99.14845264
779320,19.47175632,-99.13889047
6704920,19.40327358,-99.1836015
6306894,19.44101768,-99.10106174
715243,19.37480902,-99.09107423
715171,19.37480587,-99.09143826
6766597,19.44022284,-99.11609583
955958,19.36536275,-99.17831346
6313348,19.37172112,-99.09481117
6776565,19.48577714,-99.15298046
657341,19.35755386,-99.10655634
6869853,19.47888484,-99.15768061
798032,19.47973431,-99.09919161
6736005,19.38245636,-99.13938153
6862154,19.43814211,-99.19364591
6766360,19.38028574,-99.16731015
6200265,19.41245651,-99.16010612
6770295,19.2680821,-99.12001727
762752,19.43665691,-99.20476351
6737890,19.43190226,-99.18085006
6258079,19.37301182,-99.18728606
6258154,19.43021425,-99.19142347
6257161,19.49116738,-99.13472511
6256985,19.4296858,-99.13735575
6258083,19.45772186,-99.18231561
6259260,19.41448051,-99.13866044
6259259,19.411184,-99.16352281
6258797,19.34602392,-99.1769889
6257889,19.34133711,-99.13989234
6259079,19.37834342,-99.09585593
6259011,19.38628772,-99.17267328
6258890,19.36829065,-99.25969938
6257527,19.31444317,-99.13834025
6732349,19.49539643,-99.1537054
6199847,19.50109768,-99.11321568
6305840,19.35618724,-99.10078633
6325633,19.40283359,-99.1988389
6812643,19.42960806,-99.20292672
6860666,19.37694271,-99.16969506
6257442,19.38781672,-99.17451745
6735317,19.4302715,-99.1409168
1060445,19.42894285,-99.16454363
689438,19.43675757,-99.21018185
872138,19.45246765,-99.16166
872837,19.38088908,-99.19038193
865379,19.41537806,-99.16874699
1044251,19.41383533,-99.13132755
869994,19.39486196,-99.17422761
6481325,19.37528246,-99.1786314
1028199,19.42690207,-99.16647098
917116,19.2509285,-99.17557913
992873,19.43142235,-99.1433201
689678,19.43510944,-99.20524613
6307895,19.44305293,-99.19884979
6325468,19.43144683,-99.14298694
909718,19.30318125,-99.11276612
6258691,19.43292717,-99.15884943
871907,19.35325799,-99.18574066
780194,19.48947676,-99.14179169
683000,19.48016328,-99.19393248
969880,19.34096558,-99.14852116
6313414,19.39701036,-99.16512653
6315107,19.43165093,-99.20067541
6858837,19.44361435,-99.18386058
932805,19.39043189,-99.17301234
644641,19.47899068,-99.19076061
763765,19.43276735,-99.19033386
690597,19.43291138,-99.18164094
6324027,19.43121457,-99.18024926
6773357,19.35881779,-99.14277934
6257348,19.42980819,-99.19367755
6306354,19.4774985,-99.11157686
6324427,19.39357365,-99.13661302
6863515,19.42021274,-99.13282859
1002771,19.42855464,-99.12885209
977272,19.43452432,-99.12686372
6258485,19.43019766,-99.12875857
977274,19.43457231,-99.12685734
643327,19.47980143,-99.19579614
862510,19.29267977,-99.11606226
6857519,19.35491942,-99.03939688
6307904,19.44230347,-99.20026317
894372,19.43165363,-99.15430149
6313893,19.29749001,-99.02809796
1030475,19.43070321,-99.14671419
967141,19.37589402,-99.15743387
1013894,19.43069424,-99.13856547
976297,19.36246063,-99.14307819
6305244,19.4135987,-99.16498832
6373380,19.49662992,-99.09750652
6872236,19.41661614,-99.06630307
6872237,19.34990482,-99.10664956
884751,19.46026698,-99.15040542
6316575,19.32889838,-99.15478124
704478,19.39959488,-99.13571664
6862416,19.4251271,-99.17051684
6860652,19.38249161,-99.18395399
764608,19.43079925,-99.17829489
717494,19.37072802,-99.094783
6858847,19.29554702,-99.15257823
763539,19.43759702,-99.18784017
6305666,19.43124826,-99.21254446
6318698,19.28981418,-99.05856249
6232315,19.43328512,-99.14280752
675353,19.47411911,-99.12691497
998590,19.35678234,-99.1845635
6750864,19.40420933,-99.24004968
871009,19.41299929,-99.13059765
874657,19.43244046,-99.21530484
1061042,19.43038824,-99.1796158
6317123,19.39379552,-99.17555054
846014,19.39449622,-99.23949986
903146,19.38680856,-99.13782265
6373017,19.42666573,-99.20459507
1028513,19.42436575,-99.16843923
6857719,19.42496345,-99.16669328
6856151,19.43016122,-99.20888651
691174,19.42955162,-99.20381476
6772245,19.41230334,-99.17707758
6308301,19.40068496,-99.10424348
6257355,19.45455061,-99.18139922
6258508,19.34526956,-99.12048296
1045069,19.29930835,-99.04669137
779310,19.47334534,-99.14014696
6274418,19.37938818,-99.08026608
6259247,19.48199477,-99.17827707
683018,19.47660258,-99.19276328
6472744,19.40002276,-99.13759147
6227778,19.40437143,-99.13999177
6785955,19.44236062,-99.16745205
703324,19.42229029,-99.12260449
872266,19.44573929,-99.17165557
6200174,19.32818331,-99.0752152
847115,19.37869635,-99.16620054
6306381,19.4886989,-99.15538046
753233,19.4078689,-99.1135404
761063,19.49433494,-99.09896914
1030745,19.42610065,-99.1522365
895536,19.43396345,-99.1522049
952177,19.37757484,-99.17011057
6885761,19.39849782,-99.1033103
681660,19.49508932,-99.21259271
6865235,19.49502503,-99.21236939
6878856,19.39914497,-99.10115486
6735113,19.42527413,-99.20350468
856404,19.28501814,-99.19070945
6886631,19.44754827,-99.086045
1002732,19.4294148,-99.12942671
787037,19.40237602,-99.10891074
872716,19.38612646,-99.18276684
6808766,19.47589309,-99.11870045
658056,19.38859043,-99.25042482
782578,19.38087534,-99.07015311
631801,19.42894388,-99.16454142
6324405,19.31841142,-99.22356274
6257967,19.38870363,-99.17181088
758461,19.4546284,-99.17621403
6786059,19.36382358,-99.16992703
6257339,19.46948067,-99.15562925
6861231,19.43901989,-99.09035979
6715121,19.42089452,-99.2072404
668349,19.46734843,-99.17796638
714740,19.37148143,-99.0999946
6314256,19.37903658,-99.09271417
789942,19.39383998,-99.11554143
6757355,19.49239388,-99.09851261
870018,19.39469531,-99.17352978
6750132,19.43585495,-99.13332658
6305011,19.40374058,-99.06157493
790028,19.39687276,-99.1240691
790848,19.37800415,-99.12639081
658308,19.43700009,-99.16521142
632584,19.48607895,-99.15365874
870427,19.39376046,-99.17204621
872951,19.39560251,-99.17114995
921259,19.36740166,-99.25960046
6258380,19.38958391,-99.19208562
6256870,19.43740502,-99.16409008
635355,19.55195012,-99.13657023
924067,19.37171183,-99.2038852
719669,19.36938322,-99.08610815
863245,19.41737695,-99.15696646
1030448,19.43068325,-99.14661745
719033,19.37650545,-99.08828484
719031,19.37650712,-99.08836573
789507,19.39722379,-99.12830209
1030468,19.4311263,-99.14765501
979643,19.36447706,-99.16736257
714890,19.37156784,-99.0999531
769122,19.42389869,-99.20451728
931956,19.38874499,-99.18918344
896937,19.42409471,-99.13518887
719788,19.36707382,-99.08816721
693981,19.45011825,-99.11411283
976442,19.36094018,-99.14280762
711995,19.36179429,-99.13119949
774163,19.40790048,-99.18502073
895039,19.42723244,-99.16242459
6869512,19.49801003,-99.12765991
982591,19.36106077,-99.15059651
6777903,19.43451203,-99.20165528
6258384,19.37693696,-99.14106802
6199555,19.48428099,-99.17416618
6858966,19.35491942,-99.03939688
6257411,19.42520961,-99.17849936
6304703,19.42078443,-99.13231691
827033,19.34938269,-99.02548137
713853,19.35349545,-99.11622492
677316,19.47883159,-99.10225681
6731082,19.29071353,-99.11588104
789616,19.39101858,-99.13190039
6881114,19.38851592,-99.16358671
6306882,19.41091234,-99.06484721
6313245,19.36042477,-99.13815035
6324542,19.34937955,-99.18950823
6317453,19.34602462,-99.17699542
6325482,19.42953935,-99.17546949
776557,19.42578467,-99.12246439
776574,19.42579686,-99.12255059
6306813,19.40404446,-99.10804662
1029791,19.42130361,-99.15546586
6314908,19.3960892,-99.16764479
857083,19.30126327,-99.18787751
719652,19.36938706,-99.08633075
6770436,19.45778534,-99.15458641
660180,19.42907944,-99.21613906
872841,19.38755012,-99.18607336
769121,19.42390612,-99.20451369
1026668,19.42621032,-99.17024766
6858888,19.43250747,-99.1479473
715044,19.37901707,-99.09286549
6316228,19.31036811,-99.12759066
6313547,19.29673104,-99.02119013
6324762,19.29265463,-99.04110208
6317873,19.3799999,-99.1487187
902298,19.39681787,-99.16426342
6805411,19.36448464,-99.18850545
6857591,19.33985465,-99.19049857
686969,19.44374825,-99.18288394
6880540,19.36502421,-99.17596056
687157,19.43684125,-99.18068618
6860358,19.40146943,-99.11002008
964674,19.38902334,-99.14756629
6807997,19.36330008,-99.08189335
664495,19.48626271,-99.16689411
6309549,19.43073948,-99.20967896
6885284,19.35855688,-99.15323729
6304866,19.41588218,-99.13229843
6319372,19.29880581,-99.04723455
6319374,19.4006266,-99.20828331
6319370,19.25249418,-99.10555224
6319371,19.2440913,-98.99807763
6319373,19.29557,-99.23061
6319368,19.34459787,-99.16259048
6310312,19.36155878,-99.01082971
6310314,19.3994883,-99.10999242
6310315,19.44649622,-99.09106071
6310316,19.34447509,-99.06880025
6310311,19.47088131,-99.14352163
6310313,19.46707779,-99.10727655
6319375,19.45710195,-99.14458885
6319369,19.38914779,-99.151698
933756,19.36917436,-99.17572219
659644,19.44415752,-99.19198764
960132,19.39425351,-99.15604201
718144,19.3677721,-99.094917
6304499,19.44203869,-99.12796423
801524,19.46916938,-99.08597262
1002910,19.42801052,-99.13020896
1018733,19.42726918,-99.13206255
6308342,19.47753515,-99.11156183
6320186,19.43819372,-99.20159288
6308863,19.37834485,-99.25402545
6308862,19.42386078,-99.1710943
6702188,19.50085493,-99.19983434
6307060,19.3969941,-99.0992573
6304214,19.40909602,-99.16767659
6316074,19.29849529,-99.1513894
911722,19.29805321,-99.15197646
6258269,19.3645707,-99.15490063
6306038,19.48203614,-99.18413506
6258954,19.36398165,-99.15508235
6310174,19.50212173,-99.20453817
6313117,19.37928112,-99.1881301
6855123,19.36450519,-99.15522915
6258950,19.36189905,-99.15419898
6789266,19.40095701,-99.18780978
6304215,19.45229044,-99.14591838
6308558,19.30525832,-99.22143635
6319357,19.2947691,-99.1560729
6313730,19.33821757,-99.10972217
6306709,19.40744792,-99.08246615
6324293,19.32094074,-99.13258127
6304216,19.41289732,-99.16110616
6324295,19.40734767,-99.23985696
6324296,19.37321005,-99.27855963
6324298,19.42975168,-99.16948681
6324301,19.49341275,-99.15332815
6318854,19.27221434,-99.11880635
6315202,19.40147175,-99.17567329
6314329,19.37081831,-99.14317151
6309764,19.43005348,-99.20604065
6315436,19.37277822,-99.20792618
6312972,19.39231397,-99.16577711
6259078,19.38015451,-99.12076664
6306051,19.38456171,-99.09496523
6324648,19.35330564,-99.08043636
6306140,19.51984352,-99.15993337
6304562,19.42003549,-99.17647583
6313914,19.53061372,-99.14200108
6760792,19.43194609,-99.13651997
6315033,19.50134522,-99.09409802
6308567,19.42270362,-99.16108749
6304662,19.41572357,-99.15459188
6319364,19.42642176,-99.13262982
6319302,19.30813259,-99.16405813
6305998,19.47239809,-99.12184357
6314516,19.34342717,-99.19058577
6314422,19.43843352,-99.20712136
6257131,19.47113461,-99.122336
6315314,19.33982056,-99.19275195
6305627,19.43337954,-99.1361894
6311294,19.29554067,-99.18297937
6309807,19.40275291,-99.24306921
6314282,19.38258423,-99.07879131
6314786,19.34754787,-99.1876642
6323777,19.30882,-98.9643
6258953,19.38595764,-99.03640097
6323791,19.34588078,-99.02036422
6323790,19.30287055,-99.05497649
6323792,19.38397197,-99.02153958
6306027,19.40899862,-99.12484274
6323793,19.37858286,-99.07670621
6304319,19.44075282,-99.13743049
6313095,19.26807272,-99.00572002
6306874,19.38846714,-99.1327613
6314577,19.28940108,-99.21778108
6313779,19.35856534,-99.08929557
6313635,19.39747485,-99.16727402
6308566,19.4153454,-99.16564411
6313715,19.38611744,-99.07157492
6313778,19.35077836,-99.07403527
6314845,19.40334813,-99.18325998
6311296,19.42629842,-99.2066698
6850678,19.34547545,-99.18080319
6850838,19.31515531,-99.07748461
6850680,19.43400203,-99.1399261
6851315,19.48856306,-99.15193812
6232405,19.44470554,-99.2028146
6850681,19.36886148,-99.18072658
6850679,19.36078934,-99.18956194
6311298,19.41114016,-99.17863808
6311302,19.43860597,-99.20341181
6316660,19.38740176,-99.25214376
6305687,19.40097757,-99.1702492
6306159,19.55725591,-99.13505006
6304563,19.43172578,-99.15952346
6306640,19.42762623,-99.11993405
6313099,19.3995131,-99.17034631
6313045,19.38258381,-99.17630239
6323796,19.48899897,-99.12836752
6315766,19.34086322,-99.13639085
6319220,19.3941947,-99.14067676
6306613,19.41686811,-99.11517437
6315759,19.30271748,-99.18992538
6305972,19.46261225,-99.11292735
6316691,19.30157915,-99.12465023
6313445,19.34377179,-99.18143274
6315179,19.42633556,-99.20523694
6313628,19.39102811,-99.18571617
6313038,19.3555766,-99.09857667
6315305,19.31841446,-99.21143319
6312994,19.38740837,-99.16699535
6305142,19.45051888,-99.15615566
6315046,19.5070797,-99.14516655
6314880,19.46550481,-99.18779255
6305136,19.43268363,-99.13980635
6313777,19.36259042,-99.13340398
872520,19.39486634,-99.17424596
6310269,19.40118718,-99.13153723
6316564,19.28129757,-99.16548753
6316563,19.30099909,-99.16248164
6316512,19.352885,-99.19035151
6305681,19.40587362,-99.17081022
6313708,19.30506997,-99.11246857
756649,19.45435927,-99.18772576
6316030,19.29764751,-99.1403924
6308463,19.46508646,-99.05778164
6314084,19.38185069,-99.13423154
6315877,19.4333386,-99.18965354
6315871,19.43551673,-99.17040009
6314066,19.32169471,-99.09252911
6315876,19.40964008,-99.18352665
6315763,19.35351406,-99.18537766
6314069,19.35238588,-99.01457059
6323765,19.39656144,-99.09564927
6323776,19.42915358,-99.1137526
6305486,19.42971839,-99.13464107
6314088,19.38652492,-99.03739434
6324451,19.45800632,-99.20019562
6315874,19.40136736,-99.1920089
6315873,19.4517836,-99.18499465
6323778,19.28504989,-99.21845369
6316050,19.29740802,-99.1820286
6315764,19.33471502,-99.14186688
6308445,19.4337769,-99.0862482
6308484,19.52256471,-99.16524094
6323785,19.35523822,-99.15232263
6324112,19.282741,-99.14288532
6315037,19.47939802,-99.11913616
6325500,19.45185589,-99.10598285
6314618,19.33247197,-99.17135935
6314212,19.38846747,-99.13857586
6324452,19.4161668,-99.18233724
6313734,19.37280501,-99.18961057
6314046,19.26078609,-99.10498394
6305994,19.48323343,-99.11886915
6325494,19.41885277,-99.1613754
6325497,19.43216975,-99.13676738
6316444,19.44553434,-99.20177218
6318974,19.42740419,-99.13314486
6324453,19.42845249,-99.15526512
6313534,19.26061822,-99.10389402
6313592,19.35819986,-99.00108343
6305689,19.43857776,-99.16793218
6306771,19.34421006,-99.03216835
6324454,19.40169303,-99.12519614
6308565,19.39423825,-99.13851627
6323873,19.35972807,-99.17049322
6324455,19.30435114,-99.06007263
6310234,19.46705459,-99.12434662
6313680,19.35724067,-98.99404275
6305634,19.42816434,-99.13261311
6304522,19.44649298,-99.13881776
6313866,19.3602713,-99.17155062
6324471,19.45938291,-99.12694226
6314386,19.40310638,-99.18665137
6313773,19.25988151,-99.10508472
6315034,19.48497,-99.09491
6313256,19.36761145,-99.14226622
6324878,19.46428831,-99.12647038
6325662,19.47858962,-99.18807838
6324284,19.29219092,-99.12423537
6315402,19.37322815,-99.28492412
6324279,19.34248172,-99.19033549
6324776,19.30271399,-99.05456848
6325667,19.47833704,-99.09567034
6325664,19.42208548,-99.16363183
6324641,19.33766335,-99.0645414
6315422,19.35535163,-99.21557662
6315437,19.38325676,-99.23473186
6313784,19.33819289,-99.10930258
6702039,19.50176201,-99.12669809
6317079,19.41563626,-99.17007402
6304132,19.45135138,-99.16185902
6315403,19.35606209,-99.29995006
6785596,19.34315757,-99.03935062
874945,19.40727112,-99.17851489
6257172,19.49214045,-99.13295712
888896,19.42976331,-99.13036511
648805,19.48623307,-99.18367018
894711,19.4202236,-99.15807134
6863148,19.37764259,-99.09463734
752258,19.45317378,-99.20195245
1006073,19.39555194,-99.25940814
941594,19.24609401,-99.10748919
725393,19.32640729,-99.08731971
645610,19.37900671,-99.11767584
6736027,19.43863535,-99.20447313
6706624,19.49405013,-99.16885733
731560,19.34734512,-99.06037058
961634,19.38304686,-99.16049019
979774,19.36254393,-99.15437676
804866,19.41885274,-99.05807797
926045,19.36636559,-99.2016909
860664,19.30284136,-99.12480448
861208,19.30284136,-99.12480448
934910,19.30303808,-99.12478983
1010954,19.4309382,-99.13947228
780583,19.47892192,-99.13606789
1040268,19.42953647,-99.14164794
657243,19.36598273,-99.10617776
6699371,19.36405347,-99.18196629
1010892,19.43185459,-99.14078349
6718322,19.38437198,-99.13917289
6309120,19.36787479,-99.16680315
760645,19.43771924,-99.20991428
775881,19.39701924,-99.18198689
1025565,19.42947557,-99.13521034
763993,19.43132449,-99.18686385
6322179,19.36538336,-99.16808031
721881,19.35821469,-99.07844778
6768221,19.31592824,-99.22069854
746506,19.49936466,-99.11166039
6318040,19.33894,-99.12748
6856876,19.26781949,-99.11618013
6318202,19.42975847,-99.14137022
1060969,19.48219454,-99.1117522
659774,19.42700982,-99.19576068
6311566,19.41848229,-99.07962426
6324055,19.36603663,-99.16793076
6305131,19.4302578,-99.14082034
6305596,19.43032723,-99.14130915
1002977,19.42693478,-99.13077297
6728433,19.27095887,-99.11808275
6200486,19.44922243,-99.15285218
6319448,19.29294612,-99.1533938
6758811,19.39257436,-99.04973176
932006,19.38828084,-99.18599985
715923,19.37376445,-99.09476329
708763,19.40748947,-99.0756168
6307126,19.43679815,-99.08073665
900644,19.40949642,-99.12897659
659309,19.3585234,-99.11981155
866478,19.41605271,-99.17706472
668385,19.46867723,-99.18117552
743814,19.47253472,-99.14996079
1001781,19.27673029,-99.18430451
970689,19.27765405,-99.13340837
6256964,19.43305463,-99.13956054
6310319,19.43863225,-99.20436105
6308669,19.44693724,-99.15278427
6307392,19.35972791,-99.17049312
6316608,19.30271743,-99.18992572
6316877,19.42569671,-99.16381029
6325602,19.48699673,-99.13121715
6319383,19.30271556,-99.18994003
1022314,19.33183358,-99.16921613
6313080,19.34833727,-99.14719567
871886,19.37909421,-99.22048893
6305728,19.46687979,-99.18663185
6310169,19.41097054,-99.11917561
6418172,19.31329131,-99.16918986
6317302,19.38969489,-99.21049189
6319345,19.37081882,-99.16537058
6772434,19.46916734,-99.1004749
794499,19.45507686,-99.10572578
6313637,19.40295977,-99.14522661
649491,19.4839237,-99.18673835
6730663,19.34905244,-99.10680588
6324460,19.42874131,-99.11287006
710839,19.41710564,-99.06579881
787181,19.39759348,-99.10412683
706491,19.40013334,-99.10840418
884719,19.46053445,-99.1517909
6885687,19.37895588,-99.09110689
6305424,19.43198017,-99.1416354
6314770,19.40522692,-99.18532626
6324449,19.43052037,-99.14266175
6324358,19.401001,-99.14749307
965832,19.37226475,-99.14297431
888885,19.43026238,-99.1292612
998999,19.43096696,-99.12565313
6304832,19.43102971,-99.12779309
6479967,19.46777404,-99.17895777
6259028,19.3942168,-99.14159946
896839,19.42532036,-99.13442966
992854,19.43138716,-99.14308628
6699125,19.35120545,-99.2005942
934172,19.3719195,-99.18960215
824759,19.37055512,-99.01389026
6225238,19.32763093,-99.15480284
894695,19.42028782,-99.15778778
6258833,19.40553385,-99.13981885
6738842,19.3821378,-99.08301529
757456,19.45449453,-99.18234724
977863,19.43564838,-99.12432162
6756749,19.36794614,-99.10540726
6201172,19.36741163,-99.25961163
903695,19.37254085,-99.14294821
6697660,19.33561471,-99.19699
876276,19.38460007,-99.18311014
6307545,19.4784499,-99.13959343
6307544,19.47887809,-99.13955084
763498,19.43626074,-99.19059092
1003094,19.43510497,-99.13343623
6860967,19.3621333,-99.2759132
6696197,19.44134224,-99.20975331
896047,19.42149073,-99.16414183
786599,19.40298427,-99.09967001
1030914,19.41921628,-99.14334521
1002381,19.43518045,-99.12959239
1026023,19.43023432,-99.12902141
891569,19.43031714,-99.13516288
888145,19.43304422,-99.13624571
1002832,19.42864244,-99.13050071
738229,19.50682191,-99.14583502
1008177,19.43326102,-99.12972772
6304911,19.43315683,-99.1362268
889060,19.42807581,-99.12861242
747558,19.40854596,-99.08314792
6308293,19.48217916,-99.11171744
895353,19.41730176,-99.16100353
6232105,19.43427362,-99.19559826
972862,19.268553,-99.12660363
6482721,19.3634634,-99.12005657
6885430,19.42590483,-99.13459318
6305221,19.42604092,-99.13612355
6772954,19.29913005,-99.14177296
6305876,19.42985103,-99.2125896
6726194,19.30012927,-99.11202123
6324404,19.39421379,-99.1790634
6720472,19.42606478,-99.15620348
6319955,19.43017783,-99.13880702
1014742,19.43012296,-99.14057995
6305481,19.43009768,-99.14040688
6313112,19.40512056,-99.17423529
6308986,19.42879409,-99.13965202
933076,19.39040237,-99.17731986
6768379,19.36842779,-99.2670227
884509,19.37660919,-99.1863049
631723,19.40619511,-99.14063713
6845241,19.34748948,-99.29407313
942912,19.29965046,-99.04222564
6304788,19.41140229,-99.14897228
6306274,19.40162472,-99.1365534
6258234,19.43217885,-99.20819637
873732,19.38136876,-99.18467039
6772239,19.408147,-99.14775766
6430190,19.42990954,-99.21131669
780792,19.47985182,-99.13552106
644031,19.40498582,-99.12342064
960314,19.38505374,-99.15570758
6318915,19.36601859,-99.16917317
6715326,19.29945515,-99.1078836
6855671,19.37734183,-99.25210026
847058,19.28201944,-99.13663889
6777361,19.33582067,-99.1114698
6312847,19.4076104,-99.07401211
6786314,19.29294612,-99.1533938
6777961,19.40472662,-99.14797875
6697677,19.3961769,-99.15612684
853431,19.45432437,-99.13312315
992431,19.33247889,-99.17198472
742004,19.38982731,-99.08421085
876630,19.40797189,-99.14963605
6345813,19.35407969,-99.08143771
6345825,19.35633203,-99.00502632
6345814,19.52745914,-99.16961113
657607,19.437009,-99.17965136
6715649,19.41289041,-99.07674375
780845,19.47798826,-99.13599045
664554,19.48362138,-99.15712053
6306980,19.47720174,-99.11021131
6304924,19.42690356,-99.16102624
6201365,19.26013419,-99.11218688
966148,19.38048927,-99.15859625
6310892,19.44332783,-99.19583505
6310893,19.43798574,-99.19705815
6697731,19.3518581,-99.29577755
6372194,19.45435308,-99.19651155
6372193,19.30550932,-99.06342609
6372192,19.27974585,-99.16659152
6372198,19.466256,-99.11883034
6372191,19.48972715,-99.10092462
6372195,19.39188754,-99.04851943
6372196,19.27319762,-99.11937307
6372197,19.31431115,-99.13791452
6775974,19.46334775,-99.17727172
6722027,19.49140176,-99.19620875
6787063,19.41764686,-99.14388166
6775972,19.34192024,-99.05202529
6886625,19.41389426,-99.06441704
6232129,19.36836798,-99.10021031
766002,19.42943196,-99.17738471
639044,19.4958278,-99.17349564
6811123,19.4204584,-99.15527051
768604,19.4276967,-99.12174325
6313647,19.3800681,-99.15963539
6774285,19.42924778,-99.21578879
6319381,19.36220988,-99.27565996
6772298,19.39911164,-99.10032638
6320509,19.43861982,-99.20391206
6320543,19.38727778,-99.25231843
6319384,19.36236955,-99.27520984
6320511,19.43861862,-99.20386876
6310318,19.48703132,-99.1313697
6323680,19.38885106,-99.14672489
6324613,19.3808288,-99.01527011
6324928,19.48512792,-99.18373092
6323704,19.38002549,-99.15191576
